"Time (ms)","Recording (a.u.)"
4.101613697E2,-8.176090196E-3
4.101822039E2,-8.911395445E-3
4.102030380E2,-9.474005550E-3
4.102238721E2,-1.001354493E-2
4.102447062E2,-1.075184532E-2
4.102655404E2,-1.119925827E-2
4.102863745E2,-1.174594648E-2
4.103072086E2,-1.193227898E-2
4.103280427E2,-1.190827414E-2
4.103488769E2,-1.199083123E-2
4.103697110E2,-1.191129815E-2
4.103905451E2,-1.208813675E-2
4.104113792E2,-1.204070449E-2
4.104322133E2,-1.201234758E-2
4.104530475E2,-1.199948974E-2
4.104738816E2,-1.176725700E-2
4.104947157E2,-1.161393151E-2
4.105155498E2,-1.115197875E-2
4.105363840E2,-1.079139113E-2
4.105572181E2,-1.028174721E-2
4.105780522E2,-9.537701495E-3
4.105988863E2,-9.081833996E-3
4.106197204E2,-8.471807465E-3
4.106405546E2,-7.920255885E-3
4.106613887E2,-7.376158610E-3
4.106822228E2,-6.614528596E-3
4.107030569E2,-5.955596454E-3
4.107238911E2,-5.090439692E-3
4.107447252E2,-4.280425608E-3
4.107655593E2,-3.471716307E-3
4.107863934E2,-2.392634982E-3
4.108072275E2,-1.513041789E-3
4.108280617E2,-3.012381785E-4
4.108488958E2,7.724439492E-4
4.108697299E2,1.553905662E-3
4.108905640E2,2.684526145E-3
4.109113982E2,3.535186173E-3
4.109322323E2,4.611344542E-3
4.109530664E2,5.807710811E-3
4.109739005E2,6.868841592E-3
4.109947346E2,8.109594695E-3
4.110155688E2,9.102813900E-3
4.110364029E2,1.022526436E-2
4.110572370E2,1.118151750E-2
4.110780711E2,1.186761446E-2
4.110989053E2,1.257309318E-2
4.111197394E2,1.292569004E-2
4.111405735E2,1.336862240E-2
4.111614076E2,1.389074884E-2
4.111822418E2,1.439841744E-2
4.112030759E2,1.506984234E-2
4.112239100E2,1.546691917E-2
4.112447441E2,1.588875800E-2
4.112655782E2,1.628702506E-2
4.112864124E2,1.646276750E-2
4.113072465E2,1.675274223E-2
4.113280806E2,1.662414148E-2
4.113489147E2,1.645305566E-2
4.113697489E2,1.632883213E-2
4.113905830E2,1.596139744E-2
4.114114171E2,1.594467275E-2
4.114322512E2,1.571111009E-2
4.114530853E2,1.545161381E-2
4.114739195E2,1.524961647E-2
4.114947536E2,1.474836003E-2
4.115155877E2,1.449553110E-2
4.115364218E2,1.412258577E-2
4.115572560E2,1.363368705E-2
4.115780901E2,1.302525029E-2
4.115989242E2,1.220050268E-2
4.116197583E2,1.169379614E-2
4.116405924E2,1.109924726E-2
4.116614266E2,1.026981790E-2
4.116822607E2,9.546112269E-3
4.117030948E2,8.614111692E-3
4.117239289E2,7.639849093E-3
4.117447631E2,6.571187638E-3
4.117655972E2,5.215819459E-3
4.117864313E2,4.160906188E-3
4.118072654E2,3.147869837E-3
4.118280995E2,2.002931200E-3
4.118489337E2,8.923815330E-4
4.118697678E2,-2.221389441E-4
4.118906019E2,-1.186381560E-3
4.119114360E2,-2.065881621E-3
4.119322702E2,-2.786457771E-3
4.119531043E2,-3.579596523E-3
4.119739384E2,-4.414999858E-3
4.119947725E2,-5.252262577E-3
4.120156067E2,-6.223357283E-3
4.120364408E2,-7.093164138E-3
4.120572749E2,-7.986579090E-3
4.120781090E2,-8.790160529E-3
4.120989431E2,-9.534472600E-3
4.121197773E2,-1.029980090E-2
4.121406114E2,-1.091187820E-2
4.121614455E2,-1.163113303E-2
4.121822796E2,-1.236937661E-2
4.122031138E2,-1.294842362E-2
4.122239479E2,-1.354789920E-2
4.122447820E2,-1.400070265E-2
4.122656161E2,-1.433972269E-2
4.122864502E2,-1.473241858E-2
4.123072844E2,-1.494570170E-2
4.123281185E2,-1.496996917E-2
4.123489526E2,-1.489765476E-2
4.123697867E2,-1.480137743E-2
4.123906209E2,-1.461669244E-2
4.124114550E2,-1.444012299E-2
4.124322891E2,-1.436450705E-2
4.124531232E2,-1.411702298E-2
4.124739573E2,-1.381267421E-2
4.124947915E2,-1.341747306E-2
4.125156256E2,-1.300336979E-2
4.125364597E2,-1.275447384E-2
4.125572938E2,-1.240402088E-2
4.125781280E2,-1.180067193E-2
4.125989621E2,-1.101485733E-2
4.126197962E2,-1.022354513E-2
4.126406303E2,-9.443576448E-3
4.126614644E2,-8.577341214E-3
4.126822986E2,-7.682741620E-3
4.127031327E2,-6.859329529E-3
4.127239668E2,-5.858951248E-3
4.127448009E2,-4.904257134E-3
4.127656351E2,-3.989906050E-3
4.127864692E2,-2.847121330E-3
4.128073033E2,-1.899262075E-3
4.128281374E2,-7.792761899E-4
4.128489716E2,3.787585592E-4
4.128698057E2,1.352171879E-3
4.128906398E2,2.317237435E-3
4.129114739E2,3.055118024E-3
4.129323080E2,3.899817355E-3
4.129531422E2,4.586184863E-3
4.129739763E2,5.294285249E-3
4.129948104E2,6.160165183E-3
4.130156445E2,6.815759465E-3
4.130364787E2,7.650149986E-3
4.130573128E2,8.409537375E-3
4.130781469E2,9.139116853E-3
4.130989810E2,9.990582243E-3
4.131198151E2,1.060157456E-2
4.131406493E2,1.118501276E-2
4.131614834E2,1.163670141E-2
4.131823175E2,1.195805520E-2
4.132031516E2,1.227027178E-2
4.132239858E2,1.242523454E-2
4.132448199E2,1.268968172E-2
4.132656540E2,1.279767137E-2
4.132864881E2,1.286617387E-2
4.133073222E2,1.303840149E-2
4.133281564E2,1.289607771E-2
4.133489905E2,1.285430603E-2
4.133698246E2,1.256738976E-2
4.133906587E2,1.214113552E-2
4.134114929E2,1.185546070E-2
4.134323270E2,1.118360087E-2
4.134531611E2,1.073920354E-2
4.134739952E2,1.022100262E-2
4.134948293E2,9.560675360E-3
4.135156635E2,9.328267537E-3
4.135364976E2,8.808145300E-3
4.135573317E2,8.121086285E-3
4.135781658E2,7.425972261E-3
4.135990000E2,6.540185772E-3
4.136198341E2,5.735610612E-3
4.136406682E2,4.775311798E-3
4.136615023E2,3.781530540E-3
4.136823365E2,2.657044679E-3
4.137031706E2,1.467537135E-3
4.137240047E2,5.799225764E-4
4.137448388E2,-6.804048317E-4
4.137656729E2,-1.772377989E-3
4.137865071E2,-2.660113620E-3
4.138073412E2,-3.817290301E-3
4.138281753E2,-4.680255428E-3
4.138490094E2,-5.887732841E-3
4.138698436E2,-6.937046535E-3
4.138906777E2,-7.713886909E-3
4.139115118E2,-8.734063245E-3
4.139323459E2,-9.400686249E-3
4.139531800E2,-1.028652489E-2
4.139740142E2,-1.107857190E-2
4.139948483E2,-1.165295951E-2
4.140156824E2,-1.249334589E-2
4.140365165E2,-1.315943990E-2
4.140573507E2,-1.399896760E-2
4.140781848E2,-1.488833968E-2
4.140990189E2,-1.558484975E-2
4.141198530E2,-1.637716219E-2
4.141406871E2,-1.698958129E-2
4.141615213E2,-1.769839413E-2
4.141823554E2,-1.843717694E-2
4.142031895E2,-1.887031831E-2
4.142240236E2,-1.942960732E-2
4.142448578E2,-1.974599622E-2
4.142656919E2,-1.995265856E-2
4.142865260E2,-2.021583542E-2
4.143073601E2,-2.021834627E-2
4.143281942E2,-2.029754594E-2
4.143490284E2,-2.002082206E-2
4.143698625E2,-1.956985518E-2
4.143906966E2,-1.917750761E-2
4.144115307E2,-1.870392449E-2
4.144323649E2,-1.845685020E-2
4.144531990E2,-1.798111387E-2
4.144740331E2,-1.746634021E-2
4.144948672E2,-1.699065045E-2
4.145157014E2,-1.633541472E-2
4.145365355E2,-1.587862521E-2
4.145573696E2,-1.522992365E-2
4.145782037E2,-1.450880058E-2
4.145990378E2,-1.396604814E-2
4.146198720E2,-1.317673922E-2
4.146407061E2,-1.242267340E-2
4.146615402E2,-1.157383434E-2
4.146823743E2,-1.066373941E-2
4.147032085E2,-9.865613654E-3
4.147240426E2,-8.872790262E-3
4.147448767E2,-8.092051372E-3
4.147657108E2,-7.154658437E-3
4.147865449E2,-6.149902940E-3
4.148073791E2,-5.240964703E-3
4.148282132E2,-4.003777169E-3
4.148490473E2,-3.029071959E-3
4.148698814E2,-1.868478488E-3
4.148907156E2,-7.035862654E-4
4.149115497E2,1.124305127E-4
4.149323838E2,1.061060117E-3
4.149532179E2,1.709589735E-3
4.149740520E2,2.423130441E-3
4.149948862E2,3.233281896E-3
4.150157203E2,3.827811917E-3
4.150365544E2,4.540591035E-3
4.150573885E2,5.160032772E-3
4.150782227E2,5.797718652E-3
4.150990568E2,6.529386155E-3
4.151198909E2,7.131641731E-3
4.151407250E2,7.875814103E-3
4.151615591E2,8.364545181E-3
4.151823933E2,8.551185019E-3
4.152032274E2,8.839724585E-3
4.152240615E2,8.831460029E-3
4.152448956E2,8.890364319E-3
4.152657298E2,8.812922984E-3
4.152865639E2,8.444595151E-3
4.153073980E2,8.273375221E-3
4.153282321E2,8.014541119E-3
4.153490663E2,7.914146408E-3
4.153699004E2,7.580137812E-3
4.153907345E2,7.034705952E-3
4.154115686E2,6.623667665E-3
4.154324027E2,5.888119806E-3
4.154532369E2,5.292339250E-3
4.154740710E2,4.666674882E-3
4.154949051E2,3.836972406E-3
4.155157392E2,3.251442919E-3
4.155365734E2,2.615704434E-3
4.155574075E2,2.003694419E-3
4.155782416E2,1.475374447E-3
4.155990757E2,8.380914223E-4
4.156199098E2,1.936801127E-4
4.156407440E2,-6.919274456E-4
4.156615781E2,-1.609155675E-3
4.156824122E2,-2.634600271E-3
4.157032463E2,-3.904224839E-3
4.157240805E2,-4.876696505E-3
4.157449146E2,-5.979391746E-3
4.157657487E2,-7.104842924E-3
4.157865828E2,-8.146167733E-3
4.158074169E2,-9.261995554E-3
4.158282511E2,-1.016026828E-2
4.158490852E2,-1.117177587E-2
4.158699193E2,-1.210242137E-2
4.158907534E2,-1.319264621E-2
4.159115876E2,-1.436332241E-2
4.159324217E2,-1.532805432E-2
4.159532558E2,-1.655545458E-2
4.159740899E2,-1.751256548E-2
4.159949241E2,-1.837721094E-2
4.160157582E2,-1.924313977E-2
4.160365923E2,-1.972981170E-2
4.160574264E2,-2.033631876E-2
4.160782605E2,-2.069826797E-2
4.160990947E2,-2.096134424E-2
4.161199288E2,-2.147671580E-2
4.161407629E2,-2.182209678E-2
4.161615970E2,-2.238024399E-2
4.161824312E2,-2.274025232E-2
4.162032653E2,-2.296830714E-2
4.162240994E2,-2.343773842E-2
4.162449335E2,-2.339554578E-2
4.162657676E2,-2.338631451E-2
4.162866018E2,-2.335016057E-2
4.163074359E2,-2.311278135E-2
4.163282700E2,-2.300850116E-2
4.163491041E2,-2.262724750E-2
4.163699383E2,-2.230384760E-2
4.163907724E2,-2.187648416E-2
4.164116065E2,-2.144074440E-2
4.164324406E2,-2.118442208E-2
4.164532747E2,-2.062590420E-2
4.164741089E2,-2.007969096E-2
4.164949430E2,-1.941008121E-2
4.165157771E2,-1.867052913E-2
4.165366112E2,-1.812586375E-2
4.165574454E2,-1.731357910E-2
4.165782795E2,-1.645452902E-2
4.165991136E2,-1.551993471E-2
4.166199477E2,-1.444943994E-2
4.166407818E2,-1.352884620E-2
4.166616160E2,-1.225970220E-2
4.166824501E2,-1.106298156E-2
4.167032842E2,-9.976103902E-3
4.167241183E2,-8.776634000E-3
4.167449525E2,-7.896495983E-3
4.167657866E2,-6.738435477E-3
4.167866207E2,-5.730166100E-3
4.168074548E2,-4.771720618E-3
4.168282890E2,-3.567708656E-3
4.168491231E2,-2.673362847E-3
4.168699572E2,-1.490915427E-3
4.168907913E2,-4.993543844E-4
4.169116254E2,4.051970027E-4
4.169324596E2,1.557242591E-3
4.169532937E2,2.302884124E-3
4.169741278E2,3.091220045E-3
4.169949619E2,3.661790863E-3
4.170157961E2,4.112311173E-3
4.170366302E2,4.856236279E-3
4.170574643E2,5.306220148E-3
4.170782984E2,5.869300105E-3
4.170991325E2,6.497089751E-3
4.171199667E2,6.897795014E-3
4.171408008E2,7.320785429E-3
4.171616349E2,7.422475144E-3
4.171824690E2,7.660374511E-3
4.172033032E2,7.917294279E-3
4.172241373E2,7.912131958E-3
4.172449714E2,8.013796061E-3
4.172658055E2,7.900257595E-3
4.172866396E2,7.901171222E-3
4.173074738E2,7.777489256E-3
4.173283079E2,7.504302077E-3
4.173491420E2,7.326856256E-3
4.173699761E2,6.978531368E-3
4.173908103E2,6.903231144E-3
4.174116444E2,6.495984271E-3
4.174324785E2,5.896817893E-3
4.174533126E2,5.390476901E-3
4.174741467E2,4.378233571E-3
4.174949809E2,3.546087071E-3
4.175158150E2,2.717453288E-3
4.175366491E2,1.667991397E-3
4.175574832E2,7.181770634E-4
4.175783174E2,-4.737766285E-4
4.175991515E2,-1.494011958E-3
4.176199856E2,-2.423963044E-3
4.176408197E2,-3.465464339E-3
4.176616539E2,-4.291904625E-3
4.176824880E2,-5.298936740E-3
4.177033221E2,-6.158998236E-3
4.177241562E2,-6.926574744E-3
4.177449903E2,-7.838467136E-3
4.177658245E2,-8.539197966E-3
4.177866586E2,-9.298212826E-3
4.178074927E2,-9.854016826E-3
4.178283268E2,-1.053820830E-2
4.178491610E2,-1.140968408E-2
4.178699951E2,-1.211172994E-2
4.178908292E2,-1.299277693E-2
4.179116633E2,-1.371624973E-2
4.179324974E2,-1.449908502E-2
4.179533316E2,-1.537356246E-2
4.179741657E2,-1.629955694E-2
4.179949998E2,-1.739726216E-2
4.180158339E2,-1.826491952E-2
4.180366681E2,-1.905715838E-2
4.180575022E2,-1.955312118E-2
4.180783363E2,-2.005024999E-2
4.180991704E2,-2.072174847E-2
4.181200045E2,-2.096452937E-2
4.181408387E2,-2.126468346E-2
4.181616728E2,-2.143892273E-2
4.181825069E2,-2.133098245E-2
4.182033410E2,-2.145102806E-2
4.182241752E2,-2.120091580E-2
4.182450093E2,-2.092191018E-2
4.182658434E2,-2.076684125E-2
4.182866775E2,-2.029439807E-2
4.183075116E2,-2.000512928E-2
4.183283458E2,-1.944171265E-2
4.183491799E2,-1.890302449E-2
4.183700140E2,-1.867939532E-2
4.183908481E2,-1.820623130E-2
4.184116823E2,-1.784034260E-2
4.184325164E2,-1.725993305E-2
4.184533505E2,-1.658265479E-2
4.184741846E2,-1.602654718E-2
4.184950188E2,-1.521809399E-2
4.185158529E2,-1.445259713E-2
4.185366870E2,-1.359179430E-2
4.185575211E2,-1.265321113E-2
4.185783552E2,-1.176527515E-2
4.185991894E2,-1.069710776E-2
4.186200235E2,-9.776515886E-3
4.186408576E2,-8.876141161E-3
4.186616917E2,-7.845720276E-3
4.186825259E2,-6.824817974E-3
4.187033600E2,-5.656707101E-3
4.187241941E2,-4.670626484E-3
4.187450282E2,-3.648350714E-3
4.187658623E2,-2.565463074E-3
4.187866965E2,-1.549472567E-3
4.188075306E2,-3.730443714E-4
4.188283647E2,4.478194169E-4
4.188491988E2,1.240742044E-3
4.188700330E2,2.064982429E-3
4.188908671E2,2.842884976E-3
4.189117012E2,3.858625889E-3
4.189325353E2,4.662556574E-3
4.189533694E2,5.487253424E-3
4.189742036E2,6.337800063E-3
4.189950377E2,7.057587616E-3
4.190158718E2,7.910963148E-3
4.190367059E2,8.605537936E-3
4.190575401E2,8.914705366E-3
4.190783742E2,9.207332507E-3
4.190992083E2,9.486753494E-3
4.191200424E2,9.630029090E-3
4.191408765E2,9.839003906E-3
4.191617107E2,9.894821793E-3
4.191825448E2,9.980356321E-3
4.192033789E2,1.013977174E-2
4.192242130E2,1.021481305E-2
4.192450472E2,1.024197321E-2
4.192658813E2,1.006535627E-2
4.192867154E2,9.831297211E-3
4.193075495E2,9.369792417E-3
4.193283837E2,8.773783222E-3
4.193492178E2,8.176090196E-3
4.193700519E2,7.517100777E-3
4.193908860E2,6.915973499E-3
4.194117201E2,6.256423891E-3
4.194325543E2,5.615263712E-3
4.194533884E2,4.954741336E-3
4.194742225E2,4.308797419E-3
4.194950566E2,3.627507947E-3
4.195158908E2,2.804396907E-3
4.195367249E2,2.042445820E-3
4.195575590E2,1.200503670E-3
4.195783931E2,2.861103276E-4
4.195992272E2,-5.505633890E-4
4.196200614E2,-1.455163467E-3
4.196408955E2,-2.291769255E-3
4.196617296E2,-3.053230233E-3
4.196825637E2,-3.903130069E-3
4.197033979E2,-4.835040309E-3
4.197242320E2,-5.913243629E-3
4.197450661E2,-6.860597059E-3
4.197659002E2,-7.838595659E-3
4.197867343E2,-8.846026845E-3
4.198075685E2,-9.679950774E-3
4.198284026E2,-1.067831181E-2
4.198492367E2,-1.147053484E-2
4.198700708E2,-1.227963530E-2
4.198909050E2,-1.315992419E-2
4.199117391E2,-1.380684040E-2
4.199325732E2,-1.451327186E-2
4.199534073E2,-1.503451914E-2
4.199742414E2,-1.561268046E-2
4.199950756E2,-1.619942486E-2
4.200159097E2,-1.669904962E-2
4.200367438E2,-1.724511757E-2
4.200575779E2,-1.763022318E-2
4.200784121E2,-1.803554595E-2
4.200992462E2,-1.821018942E-2
4.201200803E2,-1.822597533E-2
4.201409144E2,-1.827409491E-2
4.201617486E2,-1.822640374E-2
4.201825827E2,-1.819129661E-2
4.202034168E2,-1.801363938E-2
4.202242509E2,-1.778059825E-2
4.202450850E2,-1.759563573E-2
4.202659192E2,-1.736493781E-2
4.202867533E2,-1.716903970E-2
4.203075874E2,-1.679876447E-2
4.203284215E2,-1.625786908E-2
4.203492557E2,-1.570593752E-2
4.203700898E2,-1.499869581E-2
4.203909239E2,-1.435145363E-2
4.204117580E2,-1.365305297E-2
4.204325921E2,-1.288494095E-2
4.204534263E2,-1.220646128E-2
4.204742604E2,-1.130277477E-2
4.204950945E2,-1.055442356E-2
4.205159286E2,-9.861565195E-3
4.205367628E2,-8.906323463E-3
4.205575969E2,-8.079474792E-3
4.205784310E2,-7.096282206E-3
4.205992651E2,-5.959332455E-3
4.206200992E2,-4.904351197E-3
4.206409334E2,-3.706389805E-3
4.206617675E2,-2.615901176E-3
4.206826016E2,-1.621735282E-3
4.207034357E2,-5.895304494E-4
4.207242699E2,4.365555360E-4
4.207451040E2,1.542410115E-3
4.207659381E2,2.478023991E-3
4.207867722E2,3.552945796E-3
4.208076063E2,4.653071985E-3
4.208284405E2,5.623086356E-3
4.208492746E2,6.781288423E-3
4.208701087E2,7.549695671E-3
4.208909428E2,8.304955438E-3
4.209117770E2,9.090032429E-3
4.209326111E2,9.587733075E-3
4.209534452E2,1.031200029E-2
4.209742793E2,1.090266835E-2
4.209951135E2,1.141139492E-2
4.210159476E2,1.202716678E-2
4.210367817E2,1.254290156E-2
4.210576158E2,1.297139004E-2
4.210784499E2,1.327024586E-2
4.210992841E2,1.352535747E-2
4.211201182E2,1.370132715E-2
4.211409523E2,1.379784476E-2
4.211617864E2,1.383688301E-2
4.211826206E2,1.366421580E-2
4.212034547E2,1.340500265E-2
4.212242888E2,1.314822398E-2
4.212451229E2,1.277193427E-2
4.212659570E2,1.250218973E-2
4.212867912E2,1.218671724E-2
4.213076253E2,1.184978895E-2
4.213284594E2,1.146919746E-2
4.213492935E2,1.078274101E-2
4.213701277E2,1.022974961E-2
4.213909618E2,9.424550459E-3
4.214117959E2,8.576584980E-3
4.214326300E2,7.924661040E-3
4.214534641E2,7.120110095E-3
4.214742983E2,6.688807160E-3
4.214951324E2,6.050902884E-3
4.215159665E2,5.260487553E-3
4.215368006E2,4.626973066E-3
4.215576348E2,3.762332955E-3
4.215784689E2,2.986873267E-3
4.215993030E2,1.952146413E-3
4.216201371E2,8.759123739E-4
4.216409712E2,-4.343924229E-5
4.216618054E2,-1.093400293E-3
4.216826395E2,-1.895005582E-3
4.217034736E2,-2.812872641E-3
4.217243077E2,-3.783354070E-3
4.217451419E2,-4.521957599E-3
4.217659760E2,-5.436560139E-3
4.217868101E2,-6.240691990E-3
4.218076442E2,-7.077349350E-3
4.218284784E2,-8.025527000E-3
4.218493125E2,-8.725792170E-3
4.218701466E2,-9.496562183E-3
4.218909807E2,-1.015943661E-2
4.219118148E2,-1.078538690E-2
4.219326490E2,-1.145025995E-2
4.219534831E2,-1.187887974E-2
4.219743172E2,-1.235379279E-2
4.219951513E2,-1.267038379E-2
4.220159855E2,-1.292942278E-2
4.220368196E2,-1.322679035E-2
4.220576537E2,-1.324490644E-2
4.220784878E2,-1.332016848E-2
4.220993219E2,-1.341721416E-2
4.221201561E2,-1.345288754E-2
4.221409902E2,-1.349262707E-2
4.221618243E2,-1.329517923E-2
4.221826584E2,-1.312062424E-2
4.222034926E2,-1.290980354E-2
4.222243267E2,-1.257702336E-2
4.222451608E2,-1.230672002E-2
4.222659949E2,-1.174930111E-2
4.222868290E2,-1.122848690E-2
4.223076632E2,-1.076162886E-2
4.223284973E2,-1.009773556E-2
4.223493314E2,-9.529292583E-3
4.223701655E2,-8.772086352E-3
4.223909997E2,-7.942868397E-3
4.224118338E2,-7.121742237E-3
4.224326679E2,-6.221293472E-3
4.224535020E2,-5.368582904E-3
4.224743361E2,-4.370474257E-3
4.224951703E2,-3.315367503E-3
4.225160044E2,-2.255816478E-3
4.225368385E2,-1.166861039E-3
4.225576726E2,-1.251917565E-4
4.225785068E2,8.355737664E-4
4.225993409E2,1.789240283E-3
4.226201750E2,2.826344687E-3
4.226410091E2,3.822964616E-3
4.226618433E2,4.779682029E-3
4.226826774E2,5.822277628E-3
4.227035115E2,6.852086168E-3
4.227243456E2,7.954956964E-3
4.227451797E2,9.143576026E-3
4.227660139E2,1.007149927E-2
4.227868480E2,1.105002500E-2
4.228076821E2,1.199634932E-2
4.228285162E2,1.274216175E-2
4.228493504E2,1.370585151E-2
4.228701845E2,1.446746476E-2
4.228910186E2,1.511994470E-2
4.229118527E2,1.586951502E-2
4.229326868E2,1.642979309E-2
4.229535210E2,1.700648293E-2
4.229743551E2,1.749732718E-2
4.229951892E2,1.793364808E-2
4.230160233E2,1.843566075E-2
4.230368575E2,1.876616105E-2
4.230576916E2,1.900546812E-2
4.230785257E2,1.913647354E-2
4.230993598E2,1.908324659E-2
4.231201939E2,1.900660619E-2
4.231410281E2,1.894997433E-2
4.231618622E2,1.890949346E-2
4.231826963E2,1.872111857E-2
4.232035304E2,1.849628612E-2
4.232243646E2,1.818296686E-2
4.232451987E2,1.761438698E-2
4.232660328E2,1.708570309E-2
4.232868669E2,1.639872417E-2
4.233077010E2,1.579957083E-2
4.233285352E2,1.523056254E-2
4.233493693E2,1.443643216E-2
4.233702034E2,1.402324531E-2
4.233910375E2,1.347931102E-2
4.234118717E2,1.284533739E-2
4.234327058E2,1.236348413E-2
4.234535399E2,1.142017730E-2
4.234743740E2,1.054180879E-2
4.234952082E2,9.715841152E-3
4.235160423E2,8.723599836E-3
4.235368764E2,7.907910272E-3
4.235577105E2,6.963118911E-3
4.235785446E2,6.026644260E-3
4.235993788E2,5.169309676E-3
4.236202129E2,4.326973110E-3
4.236410470E2,3.573668189E-3
4.236618811E2,2.583726309E-3
4.236827153E2,1.656656386E-3
4.237035494E2,6.998637109E-4
4.237243835E2,-3.829231136E-4
4.237452176E2,-1.419943525E-3
4.237660517E2,-2.532874001E-3
4.237868859E2,-3.365560668E-3
4.238077200E2,-4.309173673E-3
4.238285541E2,-5.155133549E-3
4.238493882E2,-5.635787267E-3
4.238702224E2,-6.218194030E-3
4.238910565E2,-6.531249732E-3
4.239118906E2,-6.714782212E-3
4.239327247E2,-6.938273087E-3
4.239535588E2,-7.251601666E-3
4.239743930E2,-7.506365888E-3
4.239952271E2,-7.603810169E-3
4.240160612E2,-7.950392552E-3
4.240368953E2,-8.043277077E-3
4.240577295E2,-8.148338646E-3
4.240785636E2,-8.514043875E-3
4.240993977E2,-8.416388184E-3
4.241202318E2,-8.443285711E-3
4.241410659E2,-8.548383601E-3
4.241619001E2,-8.336596191E-3
4.241827342E2,-8.417948149E-3
4.242035683E2,-8.112343028E-3
4.242244024E2,-7.552570663E-3
4.242452366E2,-7.286721841E-3
4.242660707E2,-6.583798211E-3
4.242869048E2,-5.980075803E-3
4.243077389E2,-5.390312057E-3
4.243285731E2,-4.562214948E-3
4.243494072E2,-3.884674516E-3
4.243702413E2,-2.787144855E-3
4.243910754E2,-1.704844297E-3
4.244119095E2,-7.883931976E-4
4.244327437E2,2.558685665E-4
4.244535778E2,1.132669509E-3
4.244744119E2,2.077267505E-3
4.244952460E2,3.146656323E-3
4.245160802E2,4.339191131E-3
4.245369143E2,5.243130960E-3
4.245577484E2,5.958979018E-3
4.245785825E2,6.953759585E-3
4.245994166E2,7.719779853E-3
4.246202508E2,8.776605129E-3
4.246410849E2,9.977076203E-3
4.246619190E2,1.088554785E-2
4.246827531E2,1.203440037E-2
4.247035873E2,1.277828217E-2
4.247244214E2,1.367037185E-2
4.247452555E2,1.485091820E-2
4.247660896E2,1.561335661E-2
4.247869237E2,1.662167348E-2
4.248077579E2,1.743252948E-2
4.248285920E2,1.807018742E-2
4.248494261E2,1.886257157E-2
4.248702602E2,1.952484995E-2
4.248910944E2,2.021704242E-2
4.249119285E2,2.086326480E-2
4.249327626E2,2.163436264E-2
4.249535967E2,2.211407572E-2
4.249744308E2,2.229258604E-2
4.249952650E2,2.259139344E-2
4.250160991E2,2.251428925E-2
4.250369332E2,2.242052928E-2
4.250577673E2,2.238031849E-2
4.250786015E2,2.207781747E-2
4.250994356E2,2.197105996E-2
4.251202697E2,2.173453197E-2
4.251411038E2,2.152471617E-2
4.251619380E2,2.149230242E-2
4.251827721E2,2.129206806E-2
4.252036062E2,2.126026526E-2
4.252244403E2,2.087515965E-2
4.252452744E2,2.044505626E-2
4.252661086E2,2.012218907E-2
